global_map_order,event_id,event_region,season_year,stage_label,week_label,day_label,match_date,match_order,game_number,team_a,team_b,winner,loser,map_name,map_mode,series_format,source_url,source_note
78,owcs_2026_asia_s1_japan,japan,2026,Stage 1,Week 4,April 7th,2026-04-07,23,1,Lazuli,Tokyo Ta1yo's,Lazuli,Tokyo Ta1yo's,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Japan/Regular_Season,group_stage_scrape
79,owcs_2026_asia_s1_japan,japan,2026,Stage 1,Week 4,April 7th,2026-04-07,23,2,Lazuli,Tokyo Ta1yo's,Tokyo Ta1yo's,Lazuli,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Japan/Regular_Season,group_stage_scrape
80,owcs_2026_asia_s1_japan,japan,2026,Stage 1,Week 4,April 7th,2026-04-07,23,3,Lazuli,Tokyo Ta1yo's,Tokyo Ta1yo's,Lazuli,Watchpoint: Gibraltar,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Japan/Regular_Season,group_stage_scrape
81,owcs_2026_asia_s1_japan,japan,2026,Stage 1,Week 4,April 7th,2026-04-07,23,4,Lazuli,Tokyo Ta1yo's,Tokyo Ta1yo's,Lazuli,Numbani,Hybrid,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Japan/Regular_Season,group_stage_scrape
82,owcs_2026_asia_s1_japan,japan,2026,Stage 1,Week 4,April 7th,2026-04-07,24,1,99DIVINE,Telomere,Telomere,99DIVINE,Busan,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Japan/Regular_Season,group_stage_scrape
83,owcs_2026_asia_s1_japan,japan,2026,Stage 1,Week 4,April 7th,2026-04-07,24,2,99DIVINE,Telomere,99DIVINE,Telomere,Rialto,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Japan/Regular_Season,group_stage_scrape
84,owcs_2026_asia_s1_japan,japan,2026,Stage 1,Week 4,April 7th,2026-04-07,24,3,99DIVINE,Telomere,99DIVINE,Telomere,Aatlis,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Japan/Regular_Season,group_stage_scrape
85,owcs_2026_asia_s1_japan,japan,2026,Stage 1,Week 4,April 7th,2026-04-07,24,4,99DIVINE,Telomere,99DIVINE,Telomere,Numbani,Hybrid,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Japan/Regular_Season,group_stage_scrape
86,owcs_2026_asia_s1_japan,japan,2026,Stage 1,Week 4,April 8th,2026-04-08,25,1,Please Not Hero Ban,Enter Force.36,Enter Force.36,Please Not Hero Ban,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Japan/Regular_Season,group_stage_scrape
87,owcs_2026_asia_s1_japan,japan,2026,Stage 1,Week 4,April 8th,2026-04-08,25,2,Please Not Hero Ban,Enter Force.36,Enter Force.36,Please Not Hero Ban,Esperanca,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Japan/Regular_Season,group_stage_scrape
88,owcs_2026_asia_s1_japan,japan,2026,Stage 1,Week 4,April 8th,2026-04-08,25,3,Please Not Hero Ban,Enter Force.36,Enter Force.36,Please Not Hero Ban,Blizzard World,Hybrid,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Japan/Regular_Season,group_stage_scrape
89,owcs_2026_asia_s1_japan,japan,2026,Stage 1,Week 4,April 8th,2026-04-08,26,1,Lazuli,Nyam Gaming,Nyam Gaming,Lazuli,Oasis,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Japan/Regular_Season,group_stage_scrape
90,owcs_2026_asia_s1_japan,japan,2026,Stage 1,Week 4,April 8th,2026-04-08,26,2,Lazuli,Nyam Gaming,Lazuli,Nyam Gaming,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Japan/Regular_Season,group_stage_scrape
91,owcs_2026_asia_s1_japan,japan,2026,Stage 1,Week 4,April 8th,2026-04-08,26,3,Lazuli,Nyam Gaming,Nyam Gaming,Lazuli,Watchpoint: Gibraltar,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Japan/Regular_Season,group_stage_scrape
92,owcs_2026_asia_s1_japan,japan,2026,Stage 1,Week 4,April 8th,2026-04-08,26,4,Lazuli,Nyam Gaming,Lazuli,Nyam Gaming,Blizzard World,Hybrid,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Japan/Regular_Season,group_stage_scrape
93,owcs_2026_asia_s1_japan,japan,2026,Stage 1,Week 4,April 8th,2026-04-08,26,5,Lazuli,Nyam Gaming,Lazuli,Nyam Gaming,Esperança,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Japan/Regular_Season,group_stage_scrape
94,owcs_2026_asia_s1_japan,japan,2026,Stage 1,Week 4,April 8th,2026-04-08,27,1,VARREL,99DIVINE,VARREL,99DIVINE,Busan,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Japan/Regular_Season,group_stage_scrape
95,owcs_2026_asia_s1_japan,japan,2026,Stage 1,Week 4,April 8th,2026-04-08,27,2,VARREL,99DIVINE,VARREL,99DIVINE,Rialto,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Japan/Regular_Season,group_stage_scrape
96,owcs_2026_asia_s1_japan,japan,2026,Stage 1,Week 4,April 8th,2026-04-08,27,3,VARREL,99DIVINE,VARREL,99DIVINE,Aatlis,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Japan/Regular_Season,group_stage_scrape
97,owcs_2026_asia_s1_japan,japan,2026,Stage 1,Week 4,April 8th,2026-04-08,28,1,Tokyo Ta1yo's,Telomere,Tokyo Ta1yo's,Telomere,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Japan/Regular_Season,group_stage_scrape
98,owcs_2026_asia_s1_japan,japan,2026,Stage 1,Week 4,April 8th,2026-04-08,28,2,Tokyo Ta1yo's,Telomere,Tokyo Ta1yo's,Telomere,Blizzard World,Hybrid,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Japan/Regular_Season,group_stage_scrape
99,owcs_2026_asia_s1_japan,japan,2026,Stage 1,Week 4,April 8th,2026-04-08,28,3,Tokyo Ta1yo's,Telomere,Tokyo Ta1yo's,Telomere,Aatlis,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Japan/Regular_Season,group_stage_scrape
100,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 1,March 20th,2026-03-20,1,1,Cheeseburger,Poker Face,Poker Face,Cheeseburger,Busan,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
101,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 1,March 20th,2026-03-20,1,2,Cheeseburger,Poker Face,Poker Face,Cheeseburger,Runasapi,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
102,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 1,March 20th,2026-03-20,1,3,Cheeseburger,Poker Face,Poker Face,Cheeseburger,Numbani,Hybrid,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
103,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 1,March 20th,2026-03-20,2,1,Crazy Raccoon,ZETA DIVISION,ZETA DIVISION,Crazy Raccoon,Busan,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
104,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 1,March 20th,2026-03-20,2,2,Crazy Raccoon,ZETA DIVISION,ZETA DIVISION,Crazy Raccoon,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
105,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 1,March 20th,2026-03-20,2,3,Crazy Raccoon,ZETA DIVISION,Crazy Raccoon,ZETA DIVISION,Havana,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
106,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 1,March 20th,2026-03-20,2,4,Crazy Raccoon,ZETA DIVISION,ZETA DIVISION,Crazy Raccoon,Blizzard World,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
107,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 1,March 20th,2026-03-20,3,1,ZAN Esports,ONSIDE GAMING,ZAN Esports,ONSIDE GAMING,Busan,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
108,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 1,March 20th,2026-03-20,3,2,ZAN Esports,ONSIDE GAMING,ONSIDE GAMING,ZAN Esports,Runasapi,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
109,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 1,March 20th,2026-03-20,3,3,ZAN Esports,ONSIDE GAMING,ONSIDE GAMING,ZAN Esports,Midtown,Hybrid,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
110,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 1,March 20th,2026-03-20,3,4,ZAN Esports,ONSIDE GAMING,ZAN Esports,ONSIDE GAMING,Havana,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
111,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 1,March 20th,2026-03-20,3,5,ZAN Esports,ONSIDE GAMING,ONSIDE GAMING,ZAN Esports,Aatlis,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
112,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 1,March 21st,2026-03-21,4,1,New Era,T1,T1,New Era,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
113,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 1,March 21st,2026-03-21,4,2,New Era,T1,T1,New Era,Blizzard World,Hybrid,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
114,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 1,March 21st,2026-03-21,4,3,New Era,T1,T1,New Era,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
115,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 1,March 21st,2026-03-21,5,1,Cheeseburger,Team Falcons,Team Falcons,Cheeseburger,Oasis,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
116,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 1,March 21st,2026-03-21,5,2,Cheeseburger,Team Falcons,Team Falcons,Cheeseburger,Watchpoint: Gibraltar,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
117,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 1,March 21st,2026-03-21,5,3,Cheeseburger,Team Falcons,Team Falcons,Cheeseburger,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
118,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 1,March 21st,2026-03-21,6,1,ZAN Esports,Crazy Raccoon,Crazy Raccoon,ZAN Esports,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
119,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 1,March 21st,2026-03-21,6,2,ZAN Esports,Crazy Raccoon,Crazy Raccoon,ZAN Esports,Havana,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
120,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 1,March 21st,2026-03-21,6,3,ZAN Esports,Crazy Raccoon,ZAN Esports,Crazy Raccoon,Esperança,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
121,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 1,March 21st,2026-03-21,6,4,ZAN Esports,Crazy Raccoon,Crazy Raccoon,ZAN Esports,Midtown,Hybrid,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
122,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 1,March 22nd,2026-03-22,7,1,Poker Face,New Era,Poker Face,New Era,Busan,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
123,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 1,March 22nd,2026-03-22,7,2,Poker Face,New Era,Poker Face,New Era,Rialto,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
124,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 1,March 22nd,2026-03-22,7,3,Poker Face,New Era,Poker Face,New Era,Midtown,Hybrid,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
125,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 1,March 22nd,2026-03-22,8,1,ONSIDE GAMING,T1,ONSIDE GAMING,T1,Busan,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
126,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 1,March 22nd,2026-03-22,8,2,ONSIDE GAMING,T1,T1,ONSIDE GAMING,Rialto,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
127,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 1,March 22nd,2026-03-22,8,3,ONSIDE GAMING,T1,T1,ONSIDE GAMING,Aatlis,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
128,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 1,March 22nd,2026-03-22,8,4,ONSIDE GAMING,T1,ONSIDE GAMING,T1,Numbani,Hybrid,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
129,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 1,March 22nd,2026-03-22,8,5,ONSIDE GAMING,T1,ONSIDE GAMING,T1,Runasapi,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
130,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 1,March 22nd,2026-03-22,9,1,ZETA DIVISION,Team Falcons,ZETA DIVISION,Team Falcons,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
131,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 1,March 22nd,2026-03-22,9,2,ZETA DIVISION,Team Falcons,Team Falcons,ZETA DIVISION,Runasapi,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
132,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 1,March 22nd,2026-03-22,9,3,ZETA DIVISION,Team Falcons,ZETA DIVISION,Team Falcons,Rialto,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
133,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 1,March 22nd,2026-03-22,9,4,ZETA DIVISION,Team Falcons,Team Falcons,ZETA DIVISION,Numbani,Hybrid,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
134,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 1,March 22nd,2026-03-22,9,5,ZETA DIVISION,Team Falcons,ZETA DIVISION,Team Falcons,Blizzard World,Hybrid,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
135,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 2,April 3rd,2026-04-03,10,1,Cheeseburger,ZAN Esports,ZAN Esports,Cheeseburger,Oasis,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
136,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 2,April 3rd,2026-04-03,10,2,Cheeseburger,ZAN Esports,ZAN Esports,Cheeseburger,Watchpoint: Gibraltar,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
137,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 2,April 3rd,2026-04-03,10,3,Cheeseburger,ZAN Esports,ZAN Esports,Cheeseburger,Aatlis,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
138,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 2,April 3rd,2026-04-03,11,1,Poker Face,ZETA DIVISION,ZETA DIVISION,Poker Face,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
139,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 2,April 3rd,2026-04-03,11,2,Poker Face,ZETA DIVISION,ZETA DIVISION,Poker Face,Esperança,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
140,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 2,April 3rd,2026-04-03,11,3,Poker Face,ZETA DIVISION,ZETA DIVISION,Poker Face,Rialto,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
141,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 2,April 3rd,2026-04-03,12,1,Crazy Raccoon,ONSIDE GAMING,ONSIDE GAMING,Crazy Raccoon,Busan,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
142,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 2,April 3rd,2026-04-03,12,2,Crazy Raccoon,ONSIDE GAMING,Crazy Raccoon,ONSIDE GAMING,Havana,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
143,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 2,April 3rd,2026-04-03,12,3,Crazy Raccoon,ONSIDE GAMING,ONSIDE GAMING,Crazy Raccoon,Blizzard World,Hybrid,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
144,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 2,April 3rd,2026-04-03,12,4,Crazy Raccoon,ONSIDE GAMING,Crazy Raccoon,ONSIDE GAMING,Runasapi,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
145,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 2,April 3rd,2026-04-03,12,5,Crazy Raccoon,ONSIDE GAMING,Crazy Raccoon,ONSIDE GAMING,Rialto,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
146,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 2,April 4th,2026-04-04,13,1,New Era,Team Falcons,Team Falcons,New Era,Oasis,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
147,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 2,April 4th,2026-04-04,13,2,New Era,Team Falcons,Team Falcons,New Era,Havana,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
148,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 2,April 4th,2026-04-04,13,3,New Era,Team Falcons,Team Falcons,New Era,Midtown,Hybrid,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
149,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 2,April 4th,2026-04-04,14,1,T1,Poker Face,T1,Poker Face,Oasis,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
150,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 2,April 4th,2026-04-04,14,2,T1,Poker Face,T1,Poker Face,Numbani,Hybrid,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
151,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 2,April 4th,2026-04-04,14,3,T1,Poker Face,T1,Poker Face,Esperança,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
152,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 2,April 4th,2026-04-04,15,1,Crazy Raccoon,Cheeseburger,Crazy Raccoon,Cheeseburger,Oasis,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
153,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 2,April 4th,2026-04-04,15,2,Crazy Raccoon,Cheeseburger,Crazy Raccoon,Cheeseburger,Aatlis,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
154,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 2,April 4th,2026-04-04,15,3,Crazy Raccoon,Cheeseburger,Crazy Raccoon,Cheeseburger,Havana,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
155,owcs_2026_asia_s1_korea,korea,2026,Stage 1,Week 2,April 5th,2026-04-05,16,1,ONSIDE GAMING,New Era,ONSIDE GAMING,New Era,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Korea/Regular_Season,group_stage_scrape
